date,blankenstein,hölle,hof,kautendorf,oberkotzau,rehau,weißdorf
22.10.2013,5.31,1.16,3.02,0.34,1.57,1.57,0.55
23.10.2013,4.64,1.16,2.64,0.31,1.47,1.47,0.52
24.10.2013,4.64,1.05,2.58,0.29,1.47,1.47,0.51
25.10.2013,4.32,1.02,2.51,0.28,1.39,1.39,0.49
26.10.2013,4.32,1.04,2.57,0.3,1.46,1.46,0.51
27.10.2013,4.64,1.05,2.46,0.26,1.4,1.4,0.48
28.10.2013,4.32,1.04,2.81,0.26,1.46,1.46,0.49
29.10.2013,4.97,0.97,2.83,0.29,1.35,1.35,0.46
30.10.2013,4.64,0.92,2.44,0.28,1.26,1.26,0.43
31.10.2013,3.73,0.9,2.19,0.26,1.28,1.28,0.43
01.11.2013,3.73,0.88,2.35,0.25,1.28,1.28,0.45
02.11.2013,4.97,1.44,2.45,0.29,1.42,1.42,0.48
03.11.2013,10.3,3.13,3.74,0.38,2.65,2.65,1.23
04.11.2013,15.1,4.73,5.32,0.56,3.49,3.49,1.36
05.11.2013,19.6,6.34,7.49,0.76,4.77,4.77,1.56
06.11.2013,15.6,4.67,5.14,0.67,3.13,3.13,1.06
07.11.2013,16.2,5.56,5.98,0.76,4.04,4.04,1.78
08.11.2013,18.5,5.79,6,0.78,3.79,3.79,1.42
09.11.2013,21.9,7.5,8.33,1.03,5.51,5.51,2.56
10.11.2013,23.1,6.93,8.38,1,5.08,5.08,1.65
11.11.2013,21.4,6.12,8.57,1.16,5,5,1.42
12.11.2013,16.8,4.85,6.71,0.97,3.91,3.91,1.04
13.11.2013,14.5,4.38,5.91,0.9,3.48,3.48,0.98
14.11.2013,12.9,3.77,5.21,0.86,3.04,3.04,0.92
15.11.2013,11.4,3.37,4.81,0.78,2.83,2.83,0.86
16.11.2013,9.85,2.84,4.29,0.71,2.51,2.51,0.78
17.11.2013,8.95,2.53,4.15,0.64,2.37,2.37,0.74
18.11.2013,8.51,2.36,4.02,0.59,2.28,2.28,0.72
19.11.2013,8.06,2.18,3.93,0.56,2.2,2.2,0.69
20.11.2013,11.4,3.36,4.95,0.78,3,3,1.12
21.11.2013,14,3.23,6.22,1.02,3.53,3.53,1.07
22.11.2013,12.4,3.11,5.22,0.84,3,3,0.96
23.11.2013,10.9,2.71,4.76,0.77,2.69,2.69,0.89
24.11.2013,10.3,2.53,4.48,0.73,2.5,2.5,0.79
25.11.2013,9.4,2.33,4.16,0.68,2.24,2.24,0.72
26.11.2013,8.06,2.17,3.68,0.6,2.1,2.1,0.68
27.11.2013,7.61,2.03,3.34,0.53,1.92,1.92,0.64
28.11.2013,7.2,1.94,3.24,0.51,1.89,1.89,0.64
29.11.2013,7.2,1.93,3.29,0.5,1.89,1.89,0.63
30.11.2013,8.51,2.24,3.69,0.58,2.18,2.18,0.7
01.12.2013,8.95,2.2,4.01,0.68,2.22,2.22,0.73
02.12.2013,8.95,2.19,4.03,0.69,2.2,2.2,0.84
03.12.2013,8.51,2.04,3.86,0.66,2.09,2.09,0.74
04.12.2013,7.61,1.81,3.47,0.58,1.81,1.81,0.65
05.12.2013,7.2,1.79,3.35,0.54,1.68,1.68,0.63
06.12.2013,9.4,2.3,4.03,0.71,2.12,2.12,0.79
07.12.2013,8.51,1.96,3.76,0.66,1.92,1.92,0.69
08.12.2013,8.06,1.98,3.69,0.65,1.82,1.82,0.7
09.12.2013,14,4.68,6.4,0.98,4.01,4.01,2.61
10.12.2013,21.9,5.39,9.8,1.52,5.26,5.26,2.01
11.12.2013,17.9,4.4,7.28,1.44,3.47,3.47,1.31
12.12.2013,15.1,4.06,5.86,1.25,2.84,2.84,1.06
13.12.2013,13.5,3.73,5.2,1.13,2.53,2.53,0.93
14.12.2013,12.4,3.37,4.82,1.03,2.27,2.27,0.84
15.12.2013,11.9,3.18,4.67,0.97,2.29,2.29,0.85
16.12.2013,11.4,2.91,4.64,0.93,2.21,2.21,0.82
17.12.2013,10.3,2.63,4.45,0.83,2.14,2.14,0.85
18.12.2013,9.85,2.43,4.22,0.76,1.97,1.97,0.74
19.12.2013,8.95,2.33,3.98,0.7,1.84,1.84,0.71
20.12.2013,8.95,2.3,3.89,0.67,1.84,1.84,0.74
21.12.2013,8.06,2.16,3.81,0.64,1.84,1.84,0.71
22.12.2013,8.06,2.08,3.71,0.59,1.76,1.76,0.68
23.12.2013,11.4,3.47,4.18,0.63,2.13,2.13,0.9
24.12.2013,10.9,2.97,4.49,0.68,2.24,2.24,0.84
25.12.2013,9.4,2.58,4,0.61,1.99,1.99,0.73
26.12.2013,8.95,2.48,3.72,0.57,1.85,1.85,0.68
27.12.2013,8.06,2.39,3.57,0.54,1.73,1.73,0.63
28.12.2013,7.61,2.28,3.44,0.5,1.67,1.67,0.61
29.12.2013,7.61,2.49,3.41,0.47,1.67,1.67,0.61
30.12.2013,7.2,2.29,3.38,0.49,1.63,1.63,0.59
31.12.2013,6.79,2.09,3.19,0.42,1.53,1.53,0.56
01.01.2014,6.41,1.96,3.09,0.4,1.5,1.5,0.52
02.01.2014,6.41,1.94,3.03,0.39,1.45,1.45,0.52
03.01.2014,6.41,1.91,3.07,0.4,1.44,1.44,0.53
04.01.2014,6.04,1.86,3.03,0.4,1.42,1.42,0.51
05.01.2014,6.04,1.87,3.04,0.39,1.45,1.45,0.51
06.01.2014,6.04,1.84,2.94,0.36,1.36,1.36,0.49
07.01.2014,6.04,1.86,2.99,0.35,1.43,1.43,0.51
08.01.2014,6.79,2.06,3.25,0.38,1.6,1.6,0.59
09.01.2014,6.79,1.96,3.41,0.4,1.67,1.67,0.56
10.01.2014,8.95,2.99,3.66,0.42,1.91,1.91,0.66
11.01.2014,7.61,2.27,3.46,0.4,1.7,1.7,0.55
12.01.2014,6.79,2.15,3.2,0.37,1.54,1.54,0.5
13.01.2014,6.79,2.08,2.93,0.34,1.43,1.43,0.48
14.01.2014,7.61,2.35,3.24,0.42,1.6,1.6,0.52
15.01.2014,9.85,2.59,4.03,0.66,2,2,0.62
16.01.2014,10.3,2.47,4.4,0.77,2.17,2.17,0.64
17.01.2014,9.85,2.46,4.34,0.8,2.19,2.19,0.72
18.01.2014,9.4,2.3,4.09,0.76,1.97,1.97,0.58
19.01.2014,8.51,2.22,3.78,0.71,1.79,1.79,0.53
20.01.2014,8.06,2.17,3.63,0.66,1.77,1.77,0.5
21.01.2014,8.06,2.12,3.42,0.63,1.61,1.61,0.48
22.01.2014,7.61,2.08,3.32,0.61,1.55,1.55,0.47
23.01.2014,7.61,2.06,3.3,0.6,1.55,1.55,0.48
24.01.2014,7.61,2.18,3.37,0.59,1.65,1.65,0.53
25.01.2014,7.61,2.04,3.25,0.55,1.6,1.6,0.48
26.01.2014,6.79,1.94,3.11,0.54,1.51,1.51,0.45
27.01.2014,7.2,2.01,3.15,0.54,1.5,1.5,0.45
28.01.2014,6.79,1.9,3.1,0.5,1.42,1.42,0.42
29.01.2014,6.41,1.79,2.87,0.46,1.3,1.3,0.41
30.01.2014,6.04,1.72,2.7,0.43,1.22,1.22,0.39
31.01.2014,5.67,1.68,2.61,0.41,1.18,1.18,0.39
01.02.2014,5.67,1.69,2.66,0.4,1.21,1.21,0.39
02.02.2014,6.04,1.8,2.78,0.44,1.24,1.24,0.4
03.02.2014,6.41,1.77,2.77,0.44,1.22,1.22,0.39
04.02.2014,6.04,1.69,2.63,0.4,1.16,1.16,0.38
05.02.2014,5.67,1.64,2.57,0.39,1.07,1.07,0.36
06.02.2014,5.31,1.63,2.5,0.37,1.08,1.08,0.4
07.02.2014,6.41,1.81,2.95,0.46,1.33,1.33,0.6
08.02.2014,8.95,2.51,3.76,0.6,1.79,1.79,0.61
09.02.2014,9.85,2.72,3.54,0.57,1.61,1.61,0.54
10.02.2014,8.51,2.41,3.31,0.54,1.44,1.44,0.49
11.02.2014,7.61,2.27,3.08,0.48,1.38,1.38,0.46
12.02.2014,7.61,2.19,2.9,0.43,1.2,1.2,0.43
13.02.2014,7.61,2.34,2.84,0.42,1.2,1.2,0.44
14.02.2014,10.3,3.22,4,0.53,2.06,2.06,0.87
15.02.2014,9.85,2.98,3.8,0.52,1.78,1.78,0.7
16.02.2014,15.1,5.26,5.48,0.55,3.25,3.25,1.48
17.02.2014,12.9,3.87,4.48,0.52,2.31,2.31,0.89
18.02.2014,10.9,3.49,3.64,0.47,1.79,1.79,0.66
19.02.2014,9.85,3.34,3.38,0.43,1.63,1.63,0.61
20.02.2014,9.4,3.14,3.35,0.45,1.58,1.58,0.59
21.02.2014,8.95,3.11,3.24,0.46,1.53,1.53,0.59
22.02.2014,9.4,2.97,3.52,0.51,1.65,1.65,0.59
23.02.2014,8.06,2.62,3.24,0.45,1.42,1.42,0.53
24.02.2014,7.61,2.47,3.04,0.42,1.34,1.34,0.51
25.02.2014,7.2,2.35,2.94,0.39,1.27,1.27,0.49
26.02.2014,6.79,2.25,2.9,0.38,1.28,1.28,0.47
27.02.2014,6.79,2.15,2.76,0.37,1.18,1.18,0.46
28.02.2014,6.41,2.13,2.79,0.38,1.2,1.2,0.47
01.03.2014,6.41,2.06,2.85,0.39,1.2,1.2,0.46
02.03.2014,6.04,1.99,2.77,0.38,1.14,1.14,0.43
03.03.2014,5.67,1.94,2.72,0.37,1.11,1.11,0.43
04.03.2014,5.67,1.92,2.82,0.37,1.11,1.11,0.43
05.03.2014,5.67,1.82,2.75,0.39,1.1,1.1,0.41
06.03.2014,5.31,1.72,2.61,0.35,1.05,1.05,0.4
07.03.2014,4.97,1.67,2.54,0.34,1.02,1.02,0.39
08.03.2014,4.97,1.63,2.5,0.33,0.99,0.99,0.37
09.03.2014,4.64,1.57,2.41,0.32,0.93,0.93,0.37
10.03.2014,4.32,1.54,2.38,0.32,0.93,0.93,0.37
11.03.2014,4.32,1.48,2.3,0.31,0.92,0.92,0.36
12.03.2014,4.02,1.43,2.22,0.3,0.91,0.91,0.35
13.03.2014,4.02,1.43,2.25,0.3,0.9,0.9,0.34
14.03.2014,4.02,1.41,2.16,0.28,0.86,0.86,0.35
15.03.2014,4.02,1.46,2.24,0.29,0.93,0.93,0.36
16.03.2014,4.32,1.48,2.37,0.34,0.95,0.95,0.38
17.03.2014,4.32,1.44,2.34,0.34,0.98,0.98,0.37
18.03.2014,4.02,1.42,2.27,0.33,0.94,0.94,0.36
19.03.2014,4.32,1.53,2.47,0.35,1.12,1.12,0.46
20.03.2014,4.64,1.47,2.43,0.34,1.07,1.07,0.41
21.03.2014,4.02,1.39,2.22,0.32,0.96,0.96,0.37
22.03.2014,4.02,1.41,2.16,0.31,0.98,0.98,0.38
23.03.2014,4.97,1.5,2.49,0.34,1.2,1.2,0.48
24.03.2014,5.67,1.5,2.71,0.4,1.23,1.23,0.42
25.03.2014,5.31,1.43,2.6,0.44,1.16,1.16,0.4
26.03.2014,4.97,1.39,2.41,0.38,1.15,1.15,0.38
27.03.2014,4.32,1.32,2.24,0.35,1.05,1.05,0.37
28.03.2014,4.02,1.28,2.14,0.33,1.01,1.01,0.36
29.03.2014,4.02,1.26,2.1,0.33,0.98,0.98,0.34
30.03.2014,3.73,1.21,2.07,0.31,0.93,0.93,0.32
31.03.2014,3.73,1.22,1.97,0.3,0.92,0.92,0.32
01.04.2014,3.73,1.17,1.94,0.3,0.89,0.89,0.32
02.04.2014,3.45,1.16,1.84,0.29,0.9,0.9,0.31
03.04.2014,3.45,1.15,1.84,0.29,0.89,0.89,0.31
04.04.2014,3.45,1.14,1.75,0.28,0.9,0.9,0.32
05.04.2014,3.45,1.13,1.71,0.28,0.92,0.92,0.33
06.04.2014,3.45,1.12,1.74,0.28,0.94,0.94,0.32
07.04.2014,3.19,1.09,1.72,0.27,0.94,0.94,0.3
08.04.2014,3.19,1.19,1.65,0.27,0.93,0.93,0.3
09.04.2014,3.45,1.12,1.51,0.26,0.87,0.87,0.29
10.04.2014,3.73,1.18,1.55,0.27,0.92,0.92,0.3
11.04.2014,3.73,1.22,1.67,0.3,1,1,0.31
12.04.2014,3.45,1.22,1.64,0.3,0.95,0.95,0.31
13.04.2014,3.45,1.11,1.58,0.28,0.94,0.94,0.3
14.04.2014,3.45,1.27,1.6,0.28,0.91,0.91,0.29
15.04.2014,4.64,1.34,1.68,0.3,1.01,1.01,0.29
16.04.2014,3.73,1.09,1.6,0.29,0.95,0.95,0.29
17.04.2014,3.45,1.1,1.54,0.28,0.9,0.9,0.3
18.04.2014,4.02,1.44,1.75,0.3,1.04,1.04,0.32
19.04.2014,5.31,1.33,2,0.4,1.1,1.1,0.32
20.04.2014,4.32,1.25,1.77,0.33,0.97,0.97,0.3
21.04.2014,3.73,1.17,1.68,0.31,0.91,0.91,0.29
22.04.2014,3.73,1.23,1.63,0.3,0.87,0.87,0.28
23.04.2014,3.45,1.07,1.52,0.28,0.81,0.81,0.27
24.04.2014,3.19,1.07,1.47,0.27,0.74,0.74,0.27
25.04.2014,3.19,1.09,1.4,0.25,0.77,0.77,0.27
26.04.2014,3.45,1.23,1.47,0.25,0.82,0.82,0.27
27.04.2014,3.73,1.15,1.56,0.29,0.82,0.82,0.26
28.04.2014,4.02,1.19,1.62,0.27,0.94,0.94,0.29
29.04.2014,7.2,1.47,2.06,0.28,1.4,1.4,0.36
30.04.2014,4.64,1.11,1.62,0.27,0.93,0.93,0.26
01.05.2014,4.02,1.06,1.48,0.25,0.85,0.85,0.25
02.05.2014,4.02,1.13,1.6,0.35,0.89,0.89,0.24
03.05.2014,3.73,1.09,1.56,0.34,0.84,0.84,0.23
04.05.2014,3.45,1.03,1.48,0.31,0.8,0.8,0.23
05.05.2014,3.45,1.02,1.41,0.27,0.76,0.76,0.23
06.05.2014,2.95,1,1.3,0.26,0.74,0.74,0.22
07.05.2014,3.45,1.22,1.38,0.25,0.74,0.74,0.24
08.05.2014,3.73,1.15,1.42,0.26,0.81,0.81,0.23
09.05.2014,4.97,1.71,1.64,0.27,1.08,1.08,0.31
10.05.2014,4.97,1.43,1.75,0.27,1.14,1.14,0.31
11.05.2014,5.67,1.75,1.78,0.28,1.27,1.27,0.37
12.05.2014,4.32,1.38,1.71,0.26,1.13,1.13,0.3
13.05.2014,4.02,1.3,1.6,0.27,1.04,1.04,0.27
14.05.2014,3.73,1.34,1.55,0.26,0.99,0.99,0.26
15.05.2014,3.73,1.21,1.46,0.25,0.85,0.85,0.24
16.05.2014,3.45,1.13,1.4,0.24,0.82,0.82,0.24
17.05.2014,2.95,1.07,1.33,0.23,0.81,0.81,0.23
18.05.2014,3.19,1.19,1.5,0.24,0.88,0.88,0.24
19.05.2014,4.64,1.22,1.96,0.29,1.23,1.23,0.27
20.05.2014,3.73,1.14,1.53,0.26,0.84,0.84,0.22
21.05.2014,2.95,1.01,1.37,0.24,0.77,0.77,0.22
22.05.2014,2.95,0.97,1.3,0.23,0.72,0.72,0.2
23.05.2014,2.52,0.96,1.23,0.21,0.69,0.69,0.2
24.05.2014,2.33,1.08,1.57,0.21,0.98,0.98,0.27
25.05.2014,4.32,1.07,1.94,0.25,1.31,1.31,0.27
26.05.2014,3.19,1.02,1.4,0.22,0.83,0.83,0.21
27.05.2014,4.02,1.37,1.98,0.23,1.09,1.09,0.3
28.05.2014,14,2.77,7.21,1.03,5.26,5.26,1.76
29.05.2014,14,1.91,6.35,1.06,4.15,4.15,1.05
30.05.2014,8.06,1.47,3.68,0.76,2.23,2.23,0.56
31.05.2014,5.31,1.2,2.57,0.47,1.51,1.51,0.41
01.06.2014,4.02,1.13,2.09,0.35,1.17,1.17,0.33
02.06.2014,3.73,1.1,1.84,0.32,1.02,1.02,0.3
03.06.2014,3.19,1.06,1.68,0.29,0.93,0.93,0.28
04.06.2014,2.95,1.02,1.58,0.27,0.87,0.87,0.25
05.06.2014,2.95,1.04,1.58,0.27,0.83,0.83,0.25
06.06.2014,2.72,0.97,1.5,0.25,0.76,0.76,0.23
07.06.2014,2.52,0.92,1.39,0.24,0.74,0.74,0.22
08.06.2014,2.33,0.88,1.37,0.24,0.69,0.69,0.21
09.06.2014,2.16,0.84,1.28,0.24,0.66,0.66,0.2
10.06.2014,2.16,0.92,1.24,0.23,0.65,0.65,0.19
11.06.2014,3.19,1.58,1.25,0.23,0.79,0.79,0.23
12.06.2014,2.95,1.27,1.19,0.22,0.7,0.7,0.21
13.06.2014,2.16,0.95,1.12,0.22,0.66,0.66,0.19
14.06.2014,2,0.88,1.13,0.21,0.61,0.61,0.19
15.06.2014,2,0.83,1.06,0.21,0.6,0.6,0.18
16.06.2014,2,0.85,1.09,0.21,0.73,0.73,0.18
17.06.2014,2,0.83,1.24,0.22,0.98,0.98,0.17
18.06.2014,2.16,0.81,1.11,0.2,0.92,0.92,0.17
19.06.2014,2,0.77,1.13,0.19,0.92,0.92,0.17
20.06.2014,2.16,0.85,1.15,0.19,0.96,0.96,0.17
21.06.2014,2.16,0.8,1.14,0.18,0.96,0.96,0.17
22.06.2014,2,0.79,1.15,0.18,0.95,0.95,0.17
23.06.2014,2.16,0.91,1.12,0.18,0.87,0.87,0.16
24.06.2014,2,0.75,1.07,0.18,0.85,0.85,0.15
25.06.2014,2.16,0.83,1.14,0.18,0.9,0.9,0.16
26.06.2014,2.33,0.78,1.13,0.18,0.86,0.86,0.16
27.06.2014,2,0.76,1.09,0.17,0.81,0.81,0.15
28.06.2014,2.16,0.79,1.08,0.18,0.83,0.83,0.15
29.06.2014,3.19,1.23,1.26,0.2,0.97,0.97,0.18
30.06.2014,3.45,1.08,1.31,0.21,0.9,0.9,0.19
01.07.2014,2.72,0.88,1.28,0.21,0.85,0.85,0.16
02.07.2014,2.16,0.78,1.11,0.19,0.81,0.81,0.15
03.07.2014,2,0.73,1.07,0.17,0.75,0.75,0.14
04.07.2014,1.85,0.69,1.03,0.16,0.73,0.73,0.13
05.07.2014,2,0.7,1.01,0.15,0.7,0.7,0.13
06.07.2014,2,0.73,0.99,0.15,0.69,0.69,0.14
07.07.2014,1.72,0.7,1.02,0.15,0.66,0.66,0.12
08.07.2014,2.95,0.86,1.75,0.33,1.02,1.02,0.2
09.07.2014,17.9,4.66,7.38,0.81,3.51,3.51,1.04
10.07.2014,11.4,1.81,4.11,0.66,1.88,1.88,0.46
11.07.2014,6.79,1.58,2.94,0.55,1.36,1.36,0.37
12.07.2014,6.79,1.85,2.11,0.36,0.94,0.94,0.26
13.07.2014,3.73,1.2,1.68,0.29,0.76,0.76,0.22
14.07.2014,3.45,1.16,1.5,0.27,0.73,0.73,0.24
15.07.2014,2.95,0.98,1.5,0.25,0.78,0.78,0.23
16.07.2014,2.52,0.87,1.28,0.24,0.69,0.69,0.2
17.07.2014,2.33,0.82,1.2,0.24,0.65,0.65,0.18
18.07.2014,2.16,0.76,1.18,0.25,0.71,0.71,0.17
19.07.2014,2,0.71,1.21,0.2,0.77,0.77,0.16
20.07.2014,2,0.67,1.15,0.2,0.77,0.77,0.16
21.07.2014,2,0.69,1.31,0.21,0.82,0.82,0.16
22.07.2014,4.32,1.11,1.88,0.22,1.16,1.16,0.31
23.07.2014,2.95,0.76,1.47,0.22,0.91,0.91,0.19
24.07.2014,2.16,0.67,1.07,0.19,0.72,0.72,0.17
25.07.2014,2,0.64,1.04,0.2,0.7,0.7,0.17
26.07.2014,1.72,0.62,1.01,0.2,0.72,0.72,0.16
27.07.2014,2.72,1.5,1.41,0.24,0.77,0.77,0.18
28.07.2014,8.06,3.77,1.84,0.36,1.05,1.05,0.21
29.07.2014,3.73,1.52,2.75,0.34,1.51,1.51,0.23
30.07.2014,6.79,1.31,3.41,0.79,1.74,1.74,0.83
31.07.2014,6.04,1.05,4.18,0.42,2.91,2.91,1.42
01.08.2014,4.32,0.88,2.19,0.33,1.2,1.2,0.34
02.08.2014,2.95,0.92,1.66,0.28,0.95,0.95,0.26
03.08.2014,4.97,1.94,2.08,0.26,1.31,1.31,0.33
04.08.2014,10.9,2.7,3.77,0.33,2.09,2.09,0.34
05.08.2014,8.51,1.94,2.94,0.31,1.42,1.42,0.28
06.08.2014,5.31,1.51,2.32,0.32,1.11,1.11,0.25
07.08.2014,3.45,1.14,1.86,0.27,0.93,0.93,0.23
08.08.2014,2.72,0.97,1.54,0.26,0.84,0.84,0.22
09.08.2014,2.16,0.94,1.41,0.25,0.78,0.78,0.21
10.08.2014,2.16,0.86,1.26,0.23,0.75,0.75,0.2
11.08.2014,2.95,1.26,1.4,0.23,0.82,0.82,0.22
12.08.2014,2.33,0.93,1.34,0.23,0.75,0.75,0.2
13.08.2014,2,0.79,1.26,0.21,0.73,0.73,0.2
14.08.2014,2.95,1.27,1.3,0.21,0.77,0.77,0.22
15.08.2014,3.73,1.61,1.41,0.21,0.83,0.83,0.23
16.08.2014,6.79,2.15,2.13,0.31,1.05,1.05,0.26
17.08.2014,6.41,1.66,2.33,0.45,0.94,0.94,0.24
18.08.2014,4.02,1.39,1.69,0.31,0.81,0.81,0.22
19.08.2014,3.19,1.25,1.36,0.26,0.75,0.75,0.22
20.08.2014,2.72,1.05,1.23,0.24,0.73,0.73,0.2
21.08.2014,2.33,1,1.15,0.23,0.69,0.69,0.2
22.08.2014,2.16,0.89,1.1,0.22,0.68,0.68,0.19
23.08.2014,2,0.92,1.16,0.21,0.75,0.75,0.19
24.08.2014,2.33,1.04,1.42,0.22,0.87,0.87,0.19
25.08.2014,2.33,0.95,1.37,0.22,0.77,0.77,0.19
26.08.2014,3.19,1.27,1.32,0.23,0.75,0.75,0.22
27.08.2014,7.61,2.38,2.76,0.47,1.28,1.28,0.3
28.08.2014,4.97,1.44,2.08,0.39,0.84,0.84,0.23
29.08.2014,3.19,1.21,1.32,0.28,0.66,0.66,0.21
30.08.2014,2.33,1.06,1.27,0.26,0.72,0.72,0.21
31.08.2014,7.2,3.16,3.27,0.53,1.65,1.65,0.31
01.09.2014,17.9,5.65,5.72,1.11,3.01,3.01,0.59
02.09.2014,10.9,3.06,3.19,0.73,1.3,1.3,0.34
03.09.2014,8.06,2.48,2.46,0.55,1.11,1.11,0.33
04.09.2014,6.41,2.08,2.08,0.45,0.96,0.96,0.28
05.09.2014,5.31,1.8,1.81,0.38,0.85,0.85,0.26
06.09.2014,4.64,1.57,1.63,0.34,0.81,0.81,0.24
07.09.2014,4.02,1.41,1.5,0.31,0.77,0.77,0.23
08.09.2014,3.73,1.29,1.38,0.28,0.74,0.74,0.22
09.09.2014,3.45,1.21,1.38,0.28,0.75,0.75,0.22
10.09.2014,3.19,1.14,1.31,0.26,0.73,0.73,0.22
11.09.2014,6.04,2.15,1.36,0.26,0.76,0.76,0.22
12.09.2014,21.9,7.21,4.49,0.75,2.15,2.15,0.86
13.09.2014,23.7,5.79,7.04,1.64,3.5,3.5,1.07
14.09.2014,17.3,4.03,4.73,1.27,1.88,1.88,0.61
15.09.2014,13.5,3.34,3.59,1.03,1.46,1.46,0.53
16.09.2014,10.9,2.73,2.94,0.81,1.22,1.22,0.42
17.09.2014,8.51,2.28,2.43,0.67,1.05,1.05,0.35
18.09.2014,7.61,1.98,2.17,0.57,0.96,0.96,0.32
19.09.2014,6.79,1.93,2.11,0.56,0.93,0.93,0.31
20.09.2014,8.06,2.6,2.15,0.54,1,1,0.3
21.09.2014,11.9,4,2.98,0.95,1.12,1.12,0.33
22.09.2014,17.3,4.94,4.38,1.29,1.81,1.81,0.89
23.09.2014,15.1,3.93,4.83,1.1,2.64,2.64,1.05
24.09.2014,12.4,3.01,3.43,0.92,1.55,1.55,0.54
25.09.2014,9.85,2.67,2.81,0.77,1.27,1.27,0.45
26.09.2014,8.51,2.37,2.52,0.7,1.15,1.15,0.4
27.09.2014,7.61,2.13,2.39,0.69,1.1,1.1,0.4
28.09.2014,6.79,1.8,2.22,0.59,1,1,0.35
29.09.2014,6.04,1.61,2.05,0.52,0.97,0.97,0.32
30.09.2014,5.67,1.55,1.9,0.46,0.95,0.95,0.31
01.10.2014,5.67,1.56,2.07,0.66,0.98,0.98,0.34
02.10.2014,6.04,1.4,2.5,0.9,1.02,1.02,0.34
03.10.2014,5.67,1.35,2.28,0.67,1.01,1.01,0.38
04.10.2014,5.31,1.27,2.1,0.56,1.02,1.02,0.32
05.10.2014,4.64,1.18,1.88,0.53,0.92,0.92,0.28
06.10.2014,4.32,1.1,1.75,0.55,0.87,0.87,0.27
07.10.2014,4.32,1.09,1.74,0.49,0.89,0.89,0.27
08.10.2014,3.73,1.05,1.64,0.49,0.85,0.85,0.26
09.10.2014,3.45,1,1.6,0.41,0.87,0.87,0.27
10.10.2014,3.45,0.96,1.63,0.39,0.86,0.86,0.28
11.10.2014,3.45,0.96,1.64,0.4,0.88,0.88,0.31
12.10.2014,3.19,0.92,1.61,0.36,0.88,0.88,0.26
13.10.2014,3.19,0.88,1.55,0.32,0.83,0.83,0.25
14.10.2014,3.19,0.88,1.79,0.33,0.87,0.87,0.25
15.10.2014,4.32,1.08,1.97,0.41,0.98,0.98,0.33
16.10.2014,4.64,1.13,2.19,0.5,1.07,1.07,0.35
17.10.2014,6.04,1.61,2.45,0.65,1.3,1.3,0.65
18.10.2014,6.79,1.46,3.36,0.92,1.57,1.57,0.55
19.10.2014,4.97,1.11,2.42,0.63,1.11,1.11,0.4
20.10.2014,4.02,1.02,2.14,0.55,1.04,1.04,0.38
21.10.2014,4.02,1.03,2.17,0.49,1.01,1.01,0.36
22.10.2014,9.85,3.05,3.65,0.81,1.97,1.97,1.2
23.10.2014,34.1,7.48,13.64,5.25,7.27,7.27,2.35
24.10.2014,26.8,3.82,12.47,4.96,3.47,3.47,0.81
25.10.2014,17.9,3.06,7.4,2.81,2.05,2.05,0.62
26.10.2014,14.5,2.6,5.78,2.32,1.77,1.77,0.56
27.10.2014,12.4,2.25,4.84,1.94,1.54,1.54,0.51
28.10.2014,10.3,2.02,4.18,1.6,1.42,1.42,0.48
29.10.2014,9.4,1.86,3.87,1.41,1.33,1.33,0.45
30.10.2014,8.51,1.71,3.56,1.26,1.19,1.19,0.42
31.10.2014,7.61,1.58,3.25,1.13,1.09,1.09,0.42
01.11.2014,7.61,1.5,3.14,1.05,1.08,1.08,0.4
02.11.2014,6.79,1.39,2.91,0.94,1.06,1.06,0.38
03.11.2014,6.41,1.31,2.82,0.87,1.03,1.03,0.36
04.11.2014,6.04,1.3,2.67,0.85,1,1,0.36
05.11.2014,6.04,1.3,2.64,0.79,0.96,0.96,0.36
06.11.2014,9.4,1.94,3.71,1.05,1.56,1.56,0.63
07.11.2014,8.95,1.47,3.85,1.06,1.44,1.44,0.49
08.11.2014,6.79,1.33,3.13,0.88,1.19,1.19,0.43
09.11.2014,6.41,1.25,3.04,0.95,1.11,1.11,0.4
10.11.2014,6.04,1.21,2.77,0.76,1.05,1.05,0.39
11.11.2014,5.31,1.19,2.68,0.68,1.04,1.04,0.36
12.11.2014,5.31,1.16,2.63,0.63,1.06,1.06,0.37
13.11.2014,5.31,1.13,2.65,0.6,1.09,1.09,0.36
14.11.2014,4.97,1.1,2.61,0.57,1.05,1.05,0.36
15.11.2014,4.97,1.11,2.51,0.55,0.97,0.97,0.35
16.11.2014,4.64,1.09,2.39,0.53,0.96,0.96,0.33
17.11.2014,4.64,1.1,2.35,0.56,0.92,0.92,0.33
18.11.2014,5.31,1.45,2.43,0.51,0.99,0.99,0.44
19.11.2014,8.95,1.82,4.34,1.01,2.19,2.19,0.98
20.11.2014,8.51,1.43,4.28,0.95,1.76,1.76,0.59
21.11.2014,6.79,1.32,3.34,0.73,1.35,1.35,0.49
22.11.2014,6.04,1.23,2.79,0.64,1.15,1.15,0.44
23.11.2014,4.97,1.2,2.46,0.57,1.08,1.08,0.41
24.11.2014,4.97,1.17,2.31,0.54,1.05,1.05,0.39
25.11.2014,4.64,1.14,2.24,0.51,1.06,1.06,0.39
26.11.2014,4.64,1.17,2.14,0.47,1,1,0.38
